,Unnamed: 0,Unnamed: 0.1,employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
1512,1512,1512,31334,4,31,0,1,0,2,28,2.0,2,1,0,60,0
22334,22334,22334,12790,4,10,0,0,2,1,36,4.0,4,0,0,55,0
27968,27968,27968,8980,7,4,2,1,2,1,41,4.0,9,0,0,52,0
51909,51909,51909,1417,4,10,0,1,0,2,38,3.0,10,1,0,58,0
23537,23537,23537,5822,5,14,0,1,2,1,31,5.0,7,0,0,87,1
54314,54314,54314,5463,7,19,0,1,2,2,33,3.0,9,0,0,52,0
35594,35594,35594,35155,7,31,0,1,0,1,35,2.0,3,0,0,43,0
7951,7951,7951,16064,4,6,0,1,0,2,30,3.0,5,0,0,55,0
12078,12078,12078,558,4,32,0,1,0,1,31,3.0,4,0,1,59,0
32402,32402,32402,67514,4,30,0,1,0,1,31,1.0,4,0,0,58,0
19343,19343,19343,1284,7,4,0,0,0,1,37,1.0,10,0,0,47,0
32413,32413,32413,30215,2,11,0,1,2,1,38,4.0,11,1,0,49,0
42398,42398,42398,68621,8,11,0,1,2,1,22,3.0,2,0,0,77,0
24013,24013,24013,24431,7,19,0,1,0,1,29,3.0,4,1,0,43,0
2323,2323,2323,5269,0,4,0,1,2,2,30,1.0,3,0,0,79,0
40515,40515,40515,23512,4,11,0,0,0,1,58,5.0,10,1,0,60,0
4387,4387,4387,7452,7,3,0,1,0,1,28,3.0,1,1,0,54,0
31963,31963,31963,27205,4,11,2,1,0,1,40,3.0,12,0,0,57,0
35124,35124,35124,71928,7,7,0,1,0,1,39,4.0,10,1,0,48,0
34137,34137,34137,27862,7,15,0,1,2,1,42,1.0,12,0,0,49,0
34179,34179,34179,6733,7,28,2,1,0,1,57,3.0,12,0,0,50,0
21361,21361,21361,63637,0,24,2,1,2,1,37,3.0,3,1,0,83,0
7370,7370,7370,32473,4,11,2,0,2,1,50,4.0,20,0,0,60,0
16304,16304,16304,37327,0,11,2,1,0,1,45,3.0,3,1,0,88,0
10542,10542,10542,41878,2,26,0,1,2,2,32,4.0,6,1,0,48,0
18227,18227,18227,22094,4,31,0,1,2,1,32,3.0,10,1,0,61,0
10142,10142,10142,54634,4,7,0,1,2,1,32,3.0,6,1,0,60,0
50702,50702,50702,63662,7,19,0,1,0,1,29,5.0,4,0,0,48,0
18674,18674,18674,16555,5,6,2,0,2,1,39,3.0,9,1,0,69,0
47255,47255,47255,35461,0,20,2,1,0,2,31,2.0,6,0,0,86,0
30064,30064,30064,30337,4,24,0,1,2,1,31,4.0,2,1,0,60,0
52755,52755,52755,30524,7,17,2,1,2,1,39,5.0,4,0,0,50,0
7025,7025,7025,19883,4,2,0,1,0,1,32,3.0,4,0,0,61,0
14309,14309,14309,38721,5,16,0,1,2,1,34,3.0,5,0,0,71,0
11294,11294,11294,64198,8,20,0,1,0,2,28,4.0,2,0,0,85,0
1238,1238,1238,46217,2,14,2,1,0,1,39,3.0,12,0,0,55,0
27705,27705,27705,7419,7,11,0,1,0,1,40,2.0,7,0,0,55,0
39785,39785,39785,53389,8,19,0,1,2,1,30,3.0,3,0,0,78,0
18099,18099,18099,43215,2,11,0,0,0,1,50,3.0,20,0,0,47,0
6953,6953,6953,211,8,12,0,1,0,4,34,3.0,4,1,1,84,0
4323,4323,4323,51377,1,31,0,1,0,1,31,2.0,9,0,0,59,0
5659,5659,5659,71136,1,14,0,1,0,1,27,3.0,3,1,0,58,0
23547,23547,23547,64306,7,31,0,1,0,2,26,2.0,3,0,0,50,0
21820,21820,21820,58108,7,14,0,1,2,1,33,5.0,6,1,1,46,1
22435,22435,22435,67670,0,31,0,1,2,1,29,3.0,1,1,0,87,0
46583,46583,46583,12926,2,14,0,0,2,1,27,5.0,4,1,0,52,0
40632,40632,40632,12451,1,11,2,0,0,1,55,3.0,10,0,0,61,0
25573,25573,25573,8235,8,11,0,0,1,1,35,2.0,9,1,0,79,1
13718,13718,13718,62496,0,14,0,1,0,1,29,3.0,5,0,0,82,0
17962,17962,17962,14063,4,11,2,0,0,1,40,3.0,10,0,0,62,0
23255,23255,23255,4403,4,25,0,0,2,1,37,3.0,3,1,0,62,0
27550,27550,27550,21927,5,11,2,1,2,1,40,4.0,7,0,0,70,0
237,237,237,54714,0,21,0,1,0,1,39,3.0,4,1,0,85,0
29640,29640,29640,68763,8,11,1,1,1,1,23,4.0,2,0,0,82,0
37532,37532,37532,55549,4,25,0,1,0,1,31,4.0,5,1,0,59,0
11418,11418,11418,70859,4,31,2,0,2,2,32,4.0,6,1,0,61,0
23700,23700,23700,20019,8,19,2,1,2,1,49,3.0,3,1,0,79,0
32911,32911,32911,48978,4,11,0,0,0,2,44,4.0,12,0,0,57,0
8045,8045,8045,43801,5,4,2,1,2,2,36,4.0,4,1,0,74,0
46000,46000,46000,67819,2,14,0,1,0,1,24,2.0,2,0,0,50,0
15482,15482,15482,13294,4,13,0,1,0,1,35,5.0,5,1,0,61,0
25257,25257,25257,32117,8,14,2,1,0,1,38,4.0,5,0,0,80,0
28056,28056,28056,3263,4,2,0,1,0,1,27,3.0,8,0,0,60,0
45114,45114,45114,2797,7,31,2,1,2,1,40,4.0,4,1,1,51,1
17961,17961,17961,46986,0,5,0,1,0,1,31,3.0,2,0,0,83,0
42757,42757,42757,33869,0,18,0,1,0,1,27,3.0,2,0,0,86,0
43553,43553,43553,38746,4,3,0,0,2,1,24,4.0,3,0,0,62,0
42261,42261,42261,54529,2,25,0,1,0,2,26,2.0,4,0,0,44,0
17432,17432,17432,14027,8,6,0,0,2,1,35,3.0,5,1,0,76,0
47715,47715,47715,59261,3,6,0,1,0,1,28,3.0,1,0,0,63,0
24987,24987,24987,1745,7,2,0,1,0,2,42,1.0,4,0,0,44,0
16743,16743,16743,47398,4,14,0,0,2,2,35,2.0,9,1,0,59,0
40923,40923,40923,36843,7,31,2,1,2,1,40,1.0,12,0,0,52,0
19257,19257,19257,72857,7,14,0,0,2,1,27,5.0,2,0,0,49,0
28469,28469,28469,11622,4,14,0,0,0,2,32,5.0,3,0,0,77,1
12990,12990,12990,340,4,25,0,1,0,2,31,5.0,6,1,0,63,0
43960,43960,43960,57958,5,11,0,0,1,1,37,3.0,9,1,0,69,0
35552,35552,35552,70788,8,28,2,1,2,1,47,3.0,6,1,0,75,0
11670,11670,11670,4361,5,15,0,1,2,1,32,4.0,6,1,0,73,0
46886,46886,46886,5909,5,23,2,1,2,1,35,4.0,7,0,0,70,0
22907,22907,22907,58606,4,28,0,0,0,1,26,3.0,1,0,0,59,0
4777,4777,4777,23419,0,25,0,0,2,1,29,3.0,2,0,0,87,0
37367,37367,37367,75692,1,14,0,0,0,1,28,3.0,2,0,0,62,0
38757,38757,38757,13558,1,11,0,1,0,1,57,5.0,24,0,0,60,0
12890,12890,12890,70839,7,4,0,0,2,2,39,3.0,6,0,0,48,0
46604,46604,46604,21949,7,11,0,1,0,2,22,3.0,1,1,1,48,1
43772,43772,43772,71258,7,11,0,1,0,1,31,1.0,5,0,0,51,0
41014,41014,41014,26009,5,8,2,0,2,1,37,5.0,9,1,0,71,0
1347,1347,1347,38668,7,14,0,0,0,1,26,3.0,1,0,0,51,0
27841,27841,27841,76655,5,4,0,1,0,2,29,1.0,3,0,0,74,0
36260,36260,36260,52803,4,14,0,0,0,2,46,2.0,15,0,0,68,1
44737,44737,44737,58914,7,4,0,1,0,1,49,1.0,7,1,0,52,0
13608,13608,13608,37514,5,28,0,0,0,1,32,5.0,2,1,0,69,0
19265,19265,19265,76613,0,11,2,1,0,1,56,5.0,19,1,0,84,0
43612,43612,43612,43310,7,4,2,1,0,1,39,4.0,3,0,0,52,0
47245,47245,47245,34907,5,11,0,0,0,3,32,1.0,7,0,0,68,0
48880,48880,48880,45542,7,13,0,1,2,1,26,3.0,4,0,0,53,0
53646,53646,53646,71885,4,27,0,1,2,1,40,1.0,9,0,0,59,0
10062,10062,10062,69926,7,18,0,1,2,1,54,5.0,5,1,0,47,0
38502,38502,38502,14153,8,11,1,1,0,1,24,4.0,2,0,0,83,0
17864,17864,17864,22419,5,25,0,1,2,1,32,4.0,4,0,0,68,0
11127,11127,11127,34289,5,11,0,1,2,1,36,5.0,3,1,0,66,0
21067,21067,21067,13546,8,5,0,0,0,2,31,3.0,5,0,0,82,0
41647,41647,41647,62726,8,11,0,1,2,1,32,5.0,9,1,0,78,0
43983,43983,43983,73976,7,9,0,1,0,1,38,3.0,10,0,0,54,0
610,610,610,45140,3,14,0,1,0,1,32,2.0,6,0,0,59,0
24025,24025,24025,70706,7,18,0,0,0,1,26,1.0,2,0,0,47,0
4805,4805,4805,452,4,7,2,1,2,1,48,3.0,18,0,0,64,0
10327,10327,10327,20883,2,14,1,0,0,1,21,3.0,2,0,0,46,0
35428,35428,35428,35726,1,1,2,1,0,1,32,3.0,4,1,0,58,0
48177,48177,48177,58912,0,33,0,1,0,2,28,4.0,7,1,0,87,0
27639,27639,27639,34393,0,5,0,1,0,1,36,4.0,9,1,0,82,0
44916,44916,44916,6394,5,31,0,0,0,2,38,3.0,8,0,0,70,0
54308,54308,54308,44420,8,8,0,0,0,1,31,3.0,5,0,0,79,0
1034,1034,1034,7120,4,31,0,1,0,1,34,4.0,4,0,0,61,0
21609,21609,21609,31550,7,6,0,1,0,2,28,3.0,3,0,0,47,0
45998,45998,45998,16320,7,17,0,0,0,1,29,3.0,1,0,0,51,0
30011,30011,30011,3597,3,15,2,1,2,1,43,3.0,8,0,0,61,0
52419,52419,52419,53076,7,4,0,1,2,1,32,5.0,3,0,0,54,0
6158,6158,6158,47243,7,9,0,1,2,1,29,1.0,6,0,0,51,0
19169,19169,19169,19333,2,11,2,1,0,1,45,3.0,4,1,1,53,0
39468,39468,39468,11299,7,4,0,1,2,1,28,1.0,4,1,0,48,0
54604,54604,54604,22961,5,31,2,1,2,2,33,4.0,7,0,0,72,0
44775,44775,44775,68990,8,10,0,1,0,2,45,1.0,14,0,0,82,0
45373,45373,45373,21470,5,11,2,0,0,1,34,4.0,9,0,0,74,0
45084,45084,45084,26678,8,7,0,1,0,1,26,3.0,1,1,0,79,1
42480,42480,42480,18791,5,15,0,1,0,1,33,5.0,4,1,0,68,1
37243,37243,37243,49642,4,3,0,1,0,1,29,3.0,5,1,0,62,0
53196,53196,53196,52897,4,2,2,1,2,2,34,3.0,4,0,0,63,0
22086,22086,22086,22306,5,28,0,0,0,1,29,5.0,3,1,0,71,0
34757,34757,34757,32297,7,6,0,1,1,1,27,3.0,1,0,0,49,0
30917,30917,30917,41199,7,15,2,0,0,1,36,4.0,10,0,0,53,0
52252,52252,52252,40875,0,2,0,1,2,1,29,5.0,4,1,0,87,0
10571,10571,10571,46848,7,1,2,0,0,1,35,4.0,10,0,0,53,0
34618,34618,34618,65974,7,14,2,1,2,1,37,2.0,5,0,0,49,0
41162,41162,41162,27041,7,11,0,1,1,1,24,4.0,2,0,0,50,0
21891,21891,21891,68166,0,2,0,1,2,2,29,5.0,5,1,0,81,1
13796,13796,13796,32463,7,14,0,1,2,1,34,5.0,10,1,0,47,0
44816,44816,44816,32324,7,31,0,1,2,2,38,4.0,11,0,0,52,0
2445,2445,2445,23667,4,11,0,1,0,1,31,1.0,6,0,0,55,0
23267,23267,23267,58242,0,2,0,1,2,3,30,3.0,6,0,0,81,0
15226,15226,15226,14283,4,21,0,1,0,2,34,5.0,2,1,0,64,0
15189,15189,15189,56751,1,14,0,1,2,3,31,5.0,6,1,0,58,0
28366,28366,28366,72067,7,11,2,0,2,1,41,3.0,14,0,0,50,0
34485,34485,34485,48758,0,21,0,1,2,2,30,5.0,5,1,0,84,0
43261,43261,43261,58882,8,17,0,0,0,1,27,3.0,1,0,0,77,0
13020,13020,13020,61108,7,4,0,0,0,1,32,5.0,6,0,0,49,0
52908,52908,52908,2650,7,27,0,1,2,3,28,3.0,1,0,0,46,0
49001,49001,49001,47802,8,31,2,1,0,1,44,3.0,4,0,0,74,0
13830,13830,13830,56119,4,4,0,0,0,1,37,4.0,10,1,0,60,0
54259,54259,54259,7652,5,11,0,0,0,1,48,3.0,16,0,0,77,1
755,755,755,2732,0,14,2,1,0,2,30,3.0,6,0,0,80,0
41489,41489,41489,51320,5,17,2,1,0,1,34,3.0,9,0,0,72,0
23130,23130,23130,46940,1,18,0,1,0,1,28,5.0,4,0,0,61,0
24147,24147,24147,60030,1,11,1,0,2,1,24,3.0,2,0,0,61,0
1830,1830,1830,46907,7,10,0,1,2,1,31,1.0,3,0,0,54,0
7607,7607,7607,29711,7,14,0,1,2,2,27,3.0,1,0,0,85,1
9151,9151,9151,15264,8,31,0,1,2,1,33,4.0,4,1,0,78,0
25504,25504,25504,2098,7,4,0,1,2,1,38,3.0,6,0,0,48,0
21648,21648,21648,14128,8,11,2,0,2,1,49,3.0,14,0,0,79,0
46062,46062,46062,26465,1,31,2,1,2,1,45,5.0,19,1,0,63,0
35155,35155,35155,33569,0,33,0,1,0,1,27,3.0,1,1,0,87,0
3795,3795,3795,4071,7,11,0,0,0,1,22,3.0,1,1,1,51,0
35750,35750,35750,78044,5,31,0,1,2,1,40,3.0,8,0,0,69,0
31494,31494,31494,57211,7,11,0,1,0,1,50,5.0,9,0,0,62,1
30263,30263,30263,46437,2,11,1,1,2,1,22,3.0,1,1,0,56,1
21536,21536,21536,44191,4,14,0,0,2,3,34,5.0,9,1,0,62,0
49050,49050,49050,67213,7,27,0,1,0,1,28,1.0,4,0,0,52,0
50354,50354,50354,19391,4,18,0,1,0,1,27,1.0,4,0,0,62,0
670,670,670,65257,7,11,0,1,2,3,45,3.0,6,0,0,47,0
49041,49041,49041,16239,0,24,0,1,2,1,43,2.0,3,1,1,83,0
42475,42475,42475,40102,7,10,0,1,2,1,32,1.0,8,0,0,51,0
3943,3943,3943,55676,5,25,2,0,2,1,35,4.0,11,1,0,72,0
699,699,699,70961,7,31,0,1,2,1,33,2.0,7,1,0,49,0
25113,25113,25113,164,8,6,0,1,2,1,36,4.0,9,1,0,82,0
9961,9961,9961,25149,4,18,0,0,2,2,29,5.0,3,0,0,59,0
34665,34665,34665,36985,4,4,0,1,2,1,33,5.0,9,1,0,59,0
12467,12467,12467,43837,4,29,0,0,0,1,31,5.0,5,0,0,72,1
19004,19004,19004,54191,7,4,0,1,0,1,27,3.0,4,0,0,52,0
26103,26103,26103,24881,0,6,0,1,0,2,28,3.0,1,0,0,82,0
48104,48104,48104,7766,4,11,0,0,2,1,27,2.0,4,1,0,60,0
49883,49883,49883,27224,8,11,0,0,0,1,40,3.0,9,0,0,82,0
26198,26198,26198,9542,5,5,2,1,0,1,40,5.0,7,1,0,68,0
7844,7844,7844,6398,8,28,0,0,0,1,28,3.0,2,1,0,80,1
34252,34252,34252,50077,1,11,2,0,0,1,33,3.0,7,1,0,59,0
32948,32948,32948,67796,0,14,0,1,0,1,27,2.0,1,1,0,83,0
45914,45914,45914,41617,8,17,0,1,2,2,32,2.0,5,0,0,92,1
11550,11550,11550,13065,5,11,0,1,0,1,50,2.0,6,0,0,69,0
36836,36836,36836,14756,0,18,0,1,0,1,42,3.0,4,0,0,83,0
37403,37403,37403,11641,5,10,0,1,2,1,32,3.0,6,0,0,67,0
38732,38732,38732,64877,7,12,2,1,2,1,40,5.0,5,1,0,53,0
1212,1212,1212,14000,7,4,2,1,0,1,35,4.0,3,1,0,44,0
28126,28126,28126,43987,4,11,0,0,0,1,34,4.0,5,1,0,57,0
34126,34126,34126,30631,8,26,0,1,2,1,39,3.0,4,0,0,81,0
39015,39015,39015,44190,5,6,0,1,0,1,36,5.0,10,1,0,71,1
19551,19551,19551,27613,7,11,0,1,2,1,37,5.0,3,1,0,49,1
46741,46741,46741,30042,4,6,0,1,2,1,36,5.0,9,1,0,61,1
10691,10691,10691,39263,7,11,0,0,0,1,41,3.0,5,1,0,45,0
30623,30623,30623,26333,7,24,0,1,0,1,24,1.0,2,0,0,52,0
35696,35696,35696,45578,7,23,0,0,2,1,27,3.0,4,0,0,51,0
442,442,442,48266,8,31,2,1,2,2,37,5.0,5,1,0,77,0
2482,2482,2482,34940,7,20,2,1,0,1,45,3.0,7,1,0,46,0
8801,8801,8801,1151,2,11,0,1,0,1,25,5.0,4,1,0,53,0
24102,24102,24102,36802,1,18,0,1,2,2,33,4.0,6,0,1,57,0
20845,20845,20845,54932,7,11,2,0,0,2,47,3.0,5,0,0,47,0
48326,48326,48326,60314,7,8,0,1,0,1,25,3.0,3,1,0,48,0
7596,7596,7596,5668,8,11,2,0,0,1,45,1.0,3,1,0,83,0
42124,42124,42124,31055,5,21,0,1,0,1,33,2.0,6,0,0,70,0
52631,52631,52631,36075,7,22,2,1,2,1,39,1.0,8,0,0,49,0
19746,19746,19746,71987,4,6,0,1,0,2,32,3.0,8,0,0,60,0
3543,3543,3543,51618,0,14,0,1,1,1,28,4.0,5,1,0,86,1
8764,8764,8764,70722,2,11,1,0,0,1,21,5.0,2,0,0,50,0
38010,38010,38010,30679,8,31,2,0,2,1,42,5.0,11,1,0,80,0
51868,51868,51868,34937,4,11,0,0,0,1,43,2.0,12,0,0,58,0
979,979,979,67881,4,14,0,1,2,1,27,1.0,4,0,0,59,0
31926,31926,31926,49965,4,32,0,1,0,1,29,5.0,2,1,0,56,0
8368,8368,8368,59087,1,20,2,1,2,1,34,3.0,3,1,0,58,0
25976,25976,25976,34828,1,11,0,1,0,3,34,3.0,9,0,0,58,0
19802,19802,19802,27537,4,14,2,0,0,1,47,5.0,16,1,0,52,1
20806,20806,20806,17150,0,24,0,1,0,1,26,3.0,1,1,0,85,1
3362,3362,3362,12952,5,11,1,0,0,1,24,4.0,2,1,0,72,0
151,151,151,34985,8,29,0,0,0,2,34,5.0,8,0,0,88,1
42289,42289,42289,57619,7,20,2,1,2,1,40,5.0,5,1,1,50,0
11681,11681,11681,30211,5,4,2,1,0,2,33,3.0,6,1,0,65,0
33389,33389,33389,59064,4,14,2,1,0,1,43,4.0,7,0,0,60,0
1879,1879,1879,50439,4,21,0,0,2,1,29,3.0,7,1,0,59,0
49796,49796,49796,7229,6,24,0,1,0,2,29,3.0,4,1,0,86,0
49286,49286,49286,9476,0,31,2,1,2,1,34,4.0,9,0,0,87,0
41332,41332,41332,26493,7,20,0,1,0,1,28,2.0,4,0,0,48,0
43824,43824,43824,35902,4,15,0,0,2,1,33,5.0,4,0,0,61,0
25712,25712,25712,27178,8,20,0,0,0,1,28,3.0,1,0,0,81,0
45326,45326,45326,14652,7,14,0,1,0,1,27,3.0,1,0,0,48,0
3720,3720,3720,64463,8,11,2,0,2,1,51,3.0,20,0,0,77,0
35597,35597,35597,32837,7,11,2,1,2,1,53,5.0,13,0,0,51,0
46349,46349,46349,40194,1,11,2,1,0,1,38,1.0,10,0,0,63,0
3469,3469,3469,65386,8,14,0,1,0,1,25,3.0,1,0,0,85,0
11483,11483,11483,58900,1,14,0,1,0,1,28,2.0,6,0,0,59,0
21098,21098,21098,12056,5,31,2,1,2,1,37,3.0,3,1,0,68,0
13145,13145,13145,49687,7,14,0,1,0,2,25,1.0,4,0,0,51,0
17630,17630,17630,32302,7,11,0,1,2,2,46,3.0,2,0,0,50,0
13800,13800,13800,51483,4,11,0,1,2,1,38,3.0,8,0,0,61,0
16060,16060,16060,6210,1,11,0,1,2,2,31,3.0,7,0,0,57,0
39879,39879,39879,45634,5,2,0,1,0,1,29,3.0,6,0,0,68,0
35617,35617,35617,16330,4,6,0,1,2,1,34,3.0,3,0,0,58,0
44263,44263,44263,22058,7,14,0,1,2,5,30,1.0,3,0,0,45,0
2950,2950,2950,75223,4,14,0,0,2,1,38,4.0,9,0,0,72,1
26324,26324,26324,45715,8,26,2,1,2,1,53,5.0,19,1,0,82,0
11479,11479,11479,53661,8,11,0,0,2,1,54,3.0,22,0,0,72,0
2427,2427,2427,8395,5,7,2,0,2,1,35,3.0,10,0,0,67,0
6213,6213,6213,34322,5,2,0,0,2,1,31,4.0,3,0,0,71,0
4078,4078,4078,7238,7,14,0,0,2,1,29,5.0,3,0,0,52,0
18127,18127,18127,72165,4,10,0,1,0,2,37,3.0,10,0,0,55,0
14448,14448,14448,72950,7,23,0,0,2,1,45,1.0,16,0,0,47,0
43703,43703,43703,34793,7,11,0,1,2,1,52,3.0,21,0,0,46,0
27116,27116,27116,24141,0,11,2,1,0,1,44,3.0,2,0,0,84,0
2455,2455,2455,20067,8,31,0,0,2,1,35,3.0,7,0,0,89,1
36668,36668,36668,37570,8,14,0,0,1,2,28,3.0,5,0,0,78,0
24354,24354,24354,9826,7,4,0,1,0,1,39,2.0,4,1,0,50,0
16502,16502,16502,19404,7,11,0,1,2,1,23,3.0,1,0,0,48,0
1320,1320,1320,6543,5,1,2,0,0,1,30,3.0,8,0,0,69,0
31456,31456,31456,66352,7,31,0,1,0,1,30,2.0,5,0,0,49,0
27503,27503,27503,49724,5,14,0,0,0,4,29,3.0,1,1,0,72,0
39255,39255,39255,61022,4,14,0,1,0,1,28,5.0,4,0,0,55,0
28016,28016,28016,24087,7,11,0,1,2,1,37,4.0,7,0,0,49,0
40128,40128,40128,37057,4,14,2,1,2,1,43,3.0,12,1,0,65,0
18146,18146,18146,9256,7,17,2,1,0,1,40,5.0,2,1,1,90,1
11542,11542,11542,38057,7,29,2,1,0,1,42,3.0,4,0,0,50,0
9118,9118,9118,36431,4,18,0,1,2,1,29,3.0,2,0,0,58,0
10650,10650,10650,29736,2,14,2,1,0,2,41,5.0,9,0,0,50,0
17585,17585,17585,60399,0,14,0,1,0,1,33,5.0,5,1,0,83,1
16814,16814,16814,77676,4,29,0,1,0,1,37,3.0,7,0,0,63,0
45477,45477,45477,67803,4,11,2,1,2,1,47,3.0,6,0,0,62,0
13875,13875,13875,41000,8,11,2,1,1,1,47,4.0,13,0,0,77,0
22861,22861,22861,61232,0,14,2,1,0,2,39,5.0,2,1,0,86,0
50330,50330,50330,70990,2,31,0,1,0,1,25,5.0,2,0,0,47,0
51120,51120,51120,31746,8,23,2,0,0,1,34,3.0,4,1,0,79,1
32165,32165,32165,40041,0,14,2,1,2,1,47,3.0,6,1,0,83,0
45806,45806,45806,48031,4,15,0,1,2,1,43,3.0,11,0,0,62,0
21287,21287,21287,66760,4,4,0,0,0,1,34,5.0,7,1,0,57,0
50571,50571,50571,75481,7,4,0,1,0,3,25,2.0,2,0,0,52,0
208,208,208,18981,3,11,2,1,2,1,50,5.0,6,0,1,58,0
51704,51704,51704,61129,5,31,2,0,0,2,34,4.0,6,0,0,67,0
31618,31618,31618,19442,5,16,2,1,0,1,40,1.0,5,0,0,72,0
24434,24434,24434,42914,1,20,0,0,0,2,28,3.0,1,0,0,60,0
12825,12825,12825,77986,4,1,0,1,0,1,30,3.0,5,0,0,57,0
49785,49785,49785,26590,7,19,0,1,2,1,39,5.0,4,0,0,68,1
997,997,997,77686,7,6,0,1,0,1,45,5.0,7,0,0,49,0
11775,11775,11775,47069,4,0,0,0,2,1,30,5.0,4,1,0,57,0
21884,21884,21884,42109,4,11,0,1,0,1,46,5.0,7,1,0,57,0
5703,5703,5703,24502,2,11,0,1,0,1,24,3.0,2,0,0,50,0
36707,36707,36707,62513,2,31,2,1,0,1,35,5.0,11,1,0,49,0
29521,29521,29521,26459,8,11,0,0,0,2,31,4.0,6,0,0,82,0
40123,40123,40123,44697,8,16,0,1,2,1,30,3.0,1,0,0,82,0
38924,38924,38924,64086,7,12,2,1,2,1,37,3.0,6,0,0,50,0
2580,2580,2580,5171,5,31,2,0,0,1,41,3.0,6,0,0,67,0
27,27,27,2370,8,18,0,1,0,1,33,4.0,4,0,0,79,0
3586,3586,3586,11167,7,7,0,1,0,1,22,3.0,2,0,0,52,0
21391,21391,21391,6811,1,11,1,0,2,1,22,3.0,1,1,0,56,0
12546,12546,12546,69698,4,6,0,1,0,1,47,1.0,4,0,0,57,0
39360,39360,39360,33528,1,28,2,1,0,1,37,1.0,10,0,0,58,0
41077,41077,41077,27259,4,14,0,1,0,1,37,5.0,5,0,0,63,0
30452,30452,30452,30280,8,7,0,0,0,2,36,3.0,10,0,0,79,0
46493,46493,46493,61110,0,28,2,1,0,1,43,3.0,14,0,0,85,0
2281,2281,2281,32127,7,14,0,1,2,1,26,5.0,5,1,0,93,1
7653,7653,7653,36830,4,28,2,0,2,1,39,3.0,4,0,0,61,0
47894,47894,47894,76835,8,11,0,1,2,1,43,3.0,7,0,0,79,0
37041,37041,37041,70945,7,11,2,1,0,2,42,1.0,13,0,0,50,0
45544,45544,45544,68912,4,14,2,1,0,1,49,3.0,6,0,0,54,0
29736,29736,29736,57944,0,27,0,1,0,2,36,4.0,10,1,0,86,0
27773,27773,27773,22490,7,11,0,0,0,1,33,3.0,9,1,0,45,0
2229,2229,2229,75595,7,31,0,1,2,1,27,3.0,3,0,0,48,0
35036,35036,35036,19956,7,11,0,1,1,1,28,5.0,2,1,0,52,0
46256,46256,46256,6285,4,6,2,1,0,1,44,5.0,16,0,0,61,0
5486,5486,5486,31457,0,5,0,1,2,1,30,3.0,1,1,0,86,0
43286,43286,43286,71720,4,10,2,1,0,1,40,4.0,6,0,0,58,0
18484,18484,18484,57786,1,11,0,1,0,4,39,4.0,5,0,0,63,0
20856,20856,20856,76789,8,28,0,1,0,1,28,3.0,3,0,0,76,0
26609,26609,26609,73967,0,17,0,1,0,2,25,5.0,2,1,0,84,0
26790,26790,26790,9303,8,31,0,1,1,1,27,5.0,2,1,0,80,1
32118,32118,32118,57978,4,11,0,1,0,2,35,4.0,9,1,0,66,0
8256,8256,8256,19025,7,14,0,1,2,2,26,3.0,1,0,0,49,0
18407,18407,18407,2641,4,31,2,0,2,1,46,3.0,2,0,0,60,0
25558,25558,25558,71519,0,17,0,1,0,1,29,4.0,5,1,0,85,1
6688,6688,6688,45509,7,30,0,1,0,1,31,2.0,4,0,0,47,0
35237,35237,35237,22910,3,2,0,1,0,1,30,3.0,3,0,0,62,0
38127,38127,38127,71801,8,19,0,0,2,1,32,3.0,6,0,0,81,0
11141,11141,11141,30257,6,11,0,1,0,2,48,4.0,20,0,0,86,0
39702,39702,39702,49179,7,12,2,1,2,1,35,4.0,5,0,0,50,0
6955,6955,6955,66213,4,6,0,0,0,1,32,5.0,6,0,0,88,1
9068,9068,9068,43703,7,12,0,1,0,1,40,3.0,1,1,1,49,0
1015,1015,1015,23436,8,11,0,0,0,1,45,3.0,3,1,0,81,0
22211,22211,22211,2955,5,1,0,1,2,2,31,4.0,3,0,0,72,0
34078,34078,34078,48544,5,11,0,1,2,1,27,3.0,1,1,0,71,0
6847,6847,6847,19195,7,6,0,1,2,1,40,5.0,4,0,0,48,0
44392,44392,44392,7391,5,5,0,1,2,1,33,3.0,7,0,0,68,0
13438,13438,13438,1000,8,4,0,0,2,1,39,4.0,10,0,0,79,0
51528,51528,51528,22092,7,4,0,1,2,1,22,3.0,1,0,0,48,0
39967,39967,39967,48181,5,14,0,0,0,1,27,2.0,2,0,0,65,0
28144,28144,28144,72969,4,11,2,1,2,1,49,5.0,7,0,0,60,0
18268,18268,18268,8958,7,19,0,1,0,1,30,4.0,4,1,0,48,0
14140,14140,14140,16221,0,11,0,1,0,1,38,4.0,4,0,0,84,0
49949,49949,49949,25596,7,26,2,1,0,1,36,3.0,8,0,0,52,0
29820,29820,29820,74974,8,29,0,0,0,2,27,1.0,4,0,0,81,0
47119,47119,47119,22372,8,24,2,1,0,1,32,1.0,5,0,0,82,0
4572,4572,4572,37602,8,18,0,1,2,1,34,3.0,8,0,0,84,0
49889,49889,49889,44093,4,31,0,1,0,1,34,5.0,5,1,0,62,0
27406,27406,27406,7204,4,11,0,1,0,1,28,3.0,3,0,0,63,0
24379,24379,24379,72610,7,11,2,0,0,2,34,5.0,4,1,0,55,0
